id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_hits,away_hits,home_errors,away_errors,home_homeruns,away_homeruns,innings,odds_home,odds_away,total_line,home_pitcher_era,away_pitcher_era,data_source,created_at,updated_at
"mlb_745272","Seattle Mariners","Chicago Cubs",1,4,"A","2024","2024-04-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_746975","Boston Red Sox","Los Angeles Angels",5,4,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_745595","Philadelphia Phillies","Pittsburgh Pirates",2,9,"A","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_747056","Baltimore Orioles","Milwaukee Brewers",6,4,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_744952","Toronto Blue Jays","Colorado Rockies",5,0,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_745841","New York Mets","Kansas City Royals",2,1,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_745113","Tampa Bay Rays","San Francisco Giants",9,4,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_746492","Detroit Tigers","Minnesota Twins",4,3,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_746079","Miami Marlins","Atlanta Braves",7,9,"A","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_746648","Cleveland Guardians","New York Yankees",8,7,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_746404","Houston Astros","Texas Rangers",8,5,"H","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
"mlb_746810","Chicago White Sox","Cincinnati Reds",4,11,"A","2024","2024-04-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:39.894334+00:00","2026-03-27T07:03:39.894334+00:00"
