id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_shots,away_shots,home_sog,away_sog,home_ppg,away_ppg,home_pim,away_pim,odds_home,odds_away,total_line,data_source,created_at,updated_at
"nhl_401459690","New York Rangers","Pittsburgh Penguins",6,0,"H","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459685","Calgary Flames","Dallas Stars",5,6,"A","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459688","Los Angeles Kings","Vancouver Canucks",2,3,"A","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459684","Arizona Coyotes","Chicago Blackhawks",4,2,"H","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459694","San Jose Sharks","New York Islanders",1,4,"A","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459698","Buffalo Sabres","Boston Bruins",0,7,"A","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459699","Minnesota Wild","Washington Capitals",5,3,"H","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459703","Vegas Golden Knights","Columbus Blue Jackets",7,2,"H","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459700","New York Rangers","Nashville Predators",7,0,"H","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459701","St. Louis Blues","Winnipeg Jets",3,0,"H","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459702","Tampa Bay Lightning","New Jersey Devils",2,5,"A","202324","2023-03-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459697","Anaheim Ducks","Vancouver Canucks",1,2,"A","202324","2023-03-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459705","Detroit Red Wings","Florida Panthers",2,5,"A","202324","2023-03-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459708","Pittsburgh Penguins","Ottawa Senators",1,2,"A","202324","2023-03-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459704","Colorado Avalanche","Chicago Blackhawks",5,0,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459706","Edmonton Oilers","San Jose Sharks",5,4,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459707","Los Angeles Kings","Calgary Flames",8,2,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459710","Boston Bruins","Ottawa Senators",2,1,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459711","Buffalo Sabres","Nashville Predators",3,7,"A","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459713","Montreal Canadiens","Tampa Bay Lightning",3,2,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459715","New York Rangers","Carolina Hurricanes",2,3,"A","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459716","New Jersey Devils","Minnesota Wild",1,2,"A","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459717","Philadelphia Flyers","Florida Panthers",6,3,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459720","Washington Capitals","Columbus Blue Jackets",6,7,"A","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459714","New York Islanders","Toronto Maple Leafs",7,2,"H","202324","2023-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459718","St. Louis Blues","Detroit Red Wings",2,3,"A","202324","2023-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459721","Winnipeg Jets","Arizona Coyotes",2,1,"H","202324","2023-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459712","Dallas Stars","Seattle Kraken",4,5,"A","202324","2023-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459709","Anaheim Ducks","Calgary Flames",1,5,"A","202324","2023-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459719","Vancouver Canucks","Vegas Golden Knights",3,4,"A","202324","2023-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459722","Colorado Avalanche","Pittsburgh Penguins",2,5,"A","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459723","Edmonton Oilers","Arizona Coyotes",4,3,"H","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459733","Philadelphia Flyers","Minnesota Wild",5,4,"H","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459725","Boston Bruins","Montreal Canadiens",4,2,"H","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459727","Carolina Hurricanes","New York Rangers",1,2,"A","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459729","Detroit Red Wings","St. Louis Blues",3,4,"A","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459730","Florida Panthers","Toronto Maple Leafs",2,6,"A","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459732","Ottawa Senators","Tampa Bay Lightning",7,2,"H","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459735","Washington Capitals","Chicago Blackhawks",6,1,"H","202324","2023-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459731","Nashville Predators","Seattle Kraken",2,1,"H","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459726","Calgary Flames","Vegas Golden Knights",2,3,"A","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459728","Dallas Stars","Pittsburgh Penguins",3,2,"H","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459724","Anaheim Ducks","Winnipeg Jets",2,3,"A","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459734","Vancouver Canucks","San Jose Sharks",7,2,"H","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459736","Buffalo Sabres","New Jersey Devils",5,4,"H","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459738","Columbus Blue Jackets","New York Islanders",5,4,"H","202324","2023-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459737","Colorado Avalanche","Arizona Coyotes",3,1,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459740","Boston Bruins","Tampa Bay Lightning",2,1,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459752","Philadelphia Flyers","Detroit Red Wings",3,0,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459750","Nashville Predators","Seattle Kraken",2,7,"A","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459741","Calgary Flames","San Jose Sharks",5,3,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459746","Los Angeles Kings","Winnipeg Jets",4,1,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459745","Florida Panthers","New York Rangers",3,4,"A","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459747","Minnesota Wild","Chicago Blackhawks",3,1,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459749","New York Islanders","Buffalo Sabres",0,2,"A","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459742","Carolina Hurricanes","Toronto Maple Leafs",5,3,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459743","Dallas Stars","Vancouver Canucks",1,3,"A","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459748","Montreal Canadiens","Columbus Blue Jackets",8,2,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459751","New Jersey Devils","Ottawa Senators",5,3,"H","202324","2023-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459753","Pittsburgh Penguins","Washington Capitals",4,3,"H","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.024232+00:00","2026-03-27T07:03:14.024232+00:00"
"nhl_401459744","Edmonton Oilers","Vegas Golden Knights",3,4,"A","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459739","Anaheim Ducks","St. Louis Blues",3,6,"A","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459754","Arizona Coyotes","Colorado Avalanche",3,4,"A","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459755","Carolina Hurricanes","Boston Bruins",3,4,"A","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459756","Chicago Blackhawks","Vancouver Canucks",2,4,"A","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459758","Nashville Predators","Toronto Maple Leafs",2,3,"A","202324","2023-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459757","Los Angeles Kings","St. Louis Blues",7,6,"H","202324","2023-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459761","Buffalo Sabres","Montreal Canadiens",3,4,"A","202324","2023-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459764","Ottawa Senators","Florida Panthers",5,2,"H","202324","2023-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459763","New York Islanders","New Jersey Devils",5,1,"H","202324","2023-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459762","Minnesota Wild","Seattle Kraken",5,1,"H","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459759","Anaheim Ducks","Colorado Avalanche",1,5,"A","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459760","Arizona Coyotes","Edmonton Oilers",4,5,"A","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459765","Boston Bruins","Nashville Predators",1,2,"A","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459767","Carolina Hurricanes","Tampa Bay Lightning",0,4,"A","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459769","Detroit Red Wings","Pittsburgh Penguins",7,4,"H","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459770","New York Rangers","Columbus Blue Jackets",6,2,"H","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
"nhl_401459771","Philadelphia Flyers","Montreal Canadiens",3,2,"H","202324","2023-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:14.38034+00:00","2026-03-27T07:03:14.38034+00:00"
